candidate_id,dataset_version,label_version,label_status,is_suitable,candidate_origin,source_dataset,district_id,district_name,zone_id,population_density,num_households,nse_ab_pct,nse_c_pct,nse_de_pct,urbanization_rate,dist_nearest_road_m,walkability_score,poi_commercial_500m,poi_educational_500m,poi_parks_500m,land_use_encoded,area_m2,dist_nearest_recycling_m,recycling_density_1km,waste_per_capita_kg,coverage_gap_index,accessibility_composite,nse_high_ratio,recycling_deficit,is_optimal,suitability_score,evidence_summary,label_reason,review_notes
ECO-SIM-V03-0049,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,48,18731.2,2196,0.8066,0.5824,0.0,0.8874,74.2,0.7312,46,4,0,0,334.5,549.7,2,0.812,0.7696,0.7398,0.8066,1,1,0.9729,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0050,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,49,17172.3,1456,0.7157,0.2563,0.028,0.7848,17.8,0.7546,30,3,0,0,378.5,297.9,0,0.569,0.0765,0.829,0.7157,0,0,0.9541,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0051,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,50,17737.3,1502,0.6841,0.3205,0.0,0.977,2.9,0.9574,26,2,1,1,294.5,619.7,0,0.822,0.6927,0.9706,0.6841,1,1,0.9918,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0052,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,51,18609.8,1554,0.5964,0.3773,0.0262,0.8223,7.4,0.6799,43,5,2,0,529.6,397.8,3,0.731,0.2846,0.798,0.5964,0,1,0.9699,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0053,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,52,13284.3,1412,0.5325,0.4883,0.0,0.8887,19.9,0.5878,40,1,1,0,262.5,917.3,4,0.687,0.5376,0.7261,0.5325,1,0,0.826,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0054,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,53,16184.8,1565,0.6514,0.2711,0.0776,0.9179,17.6,0.8426,31,2,0,0,334.8,98.3,1,0.672,0.2627,0.8821,0.6514,0,1,0.9829,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0055,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,54,15800.5,1753,0.6946,0.3304,0.0,0.9058,24.3,0.7386,45,4,2,0,312.0,60.0,4,0.624,0.2961,0.8107,0.6946,0,0,0.8834,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0056,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,55,15370.9,1642,0.8768,0.4122,0.0,0.9757,39.6,0.8423,38,7,1,0,227.4,243.7,2,0.807,0.2625,0.8526,0.8768,0,1,0.965,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0057,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,56,16298.4,1521,0.713,0.3848,0.0,0.7856,45.6,0.6532,28,6,1,0,160.0,48.3,2,0.52,0.0498,0.7311,0.713,0,0,0.9437,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0058,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,57,20812.1,2412,0.7983,0.3199,0.0,0.872,32.0,0.8663,42,4,2,2,1438.5,249.5,2,0.407,0.2459,0.8771,0.7983,0,0,0.9486,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0059,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,58,14792.1,1634,0.6501,0.3393,0.0106,0.847,85.8,0.4974,42,4,2,3,170.4,453.8,2,0.742,0.0096,0.584,0.6501,0,0,0.8992,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0060,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,59,19469.1,1768,0.5815,0.24,0.1785,0.8638,108.5,0.7778,42,2,0,0,143.6,762.4,3,0.745,0.8397,0.7221,0.5815,1,1,0.9634,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0061,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,60,12708.7,1201,0.6035,0.3309,0.0656,0.7786,39.2,0.7511,35,2,1,3,346.3,1399.8,0,0.722,0.8852,0.7985,0.6035,1,1,0.9777,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0062,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,61,16146.0,1494,0.6275,0.3287,0.0438,0.7822,58.4,0.428,32,4,0,0,299.3,151.7,0,0.711,0.2066,0.5789,0.6275,0,0,0.9428,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0063,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,62,17415.0,1502,0.9128,0.3686,0.0,0.8167,15.5,0.6642,29,2,0,3,79.5,192.8,2,0.602,0.1598,0.7779,0.9128,0,1,0.9665,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0064,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,63,18494.9,1588,0.6179,0.3056,0.0766,0.8231,4.3,0.33,31,1,1,3,600.7,175.1,1,0.768,0.1164,0.5922,0.6179,0,0,0.9329,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0065,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,64,18813.6,2209,0.7838,0.3877,0.0,0.8527,25.3,0.7265,44,2,0,0,226.9,18.7,3,0.643,0.2437,0.8023,0.7838,0,0,0.9405,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0066,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,65,19023.0,1855,0.6097,0.431,0.0,0.8966,77.7,0.7712,40,6,2,2,100.6,69.3,3,0.577,0.2129,0.7591,0.6097,0,1,0.9544,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0067,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,66,16110.8,1535,0.7932,0.3624,0.0,0.9023,4.8,0.8868,35,2,1,3,633.4,42.6,1,0.603,0.1405,0.9257,0.7932,0,1,0.9649,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0068,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,67,15821.0,1727,0.7385,0.3781,0.0,0.8488,13.1,0.8312,31,3,2,3,403.6,329.3,5,0.953,0.2677,0.8812,0.7385,0,0,0.9304,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0069,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,68,19187.8,1959,0.6843,0.3543,0.0,0.8481,29.9,0.6952,40,1,1,3,89.0,224.1,2,0.39,0.069,0.7772,0.6843,0,0,0.9217,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0070,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,69,16512.2,1939,0.6959,0.35,0.0,0.8022,17.2,0.6551,42,2,1,1,1014.1,1123.5,5,0.725,0.5919,0.7701,0.6959,1,0,0.8933,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0071,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,70,13747.0,1528,0.6345,0.2923,0.0732,0.8912,1.6,0.5009,38,5,1,0,414.5,11.3,1,0.398,0.1928,0.6984,0.6345,0,0,0.9054,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0072,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,71,14110.1,1399,0.7446,0.3753,0.0,0.8261,124.7,0.6924,41,6,2,2,242.7,127.4,1,0.634,0.2916,0.6493,0.7446,0,0,0.9168,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0073,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,72,14655.4,1393,0.6545,0.3422,0.0033,0.7587,23.3,0.8116,24,0,2,1,873.2,202.1,2,0.585,0.0742,0.8559,0.6545,0,0,0.9418,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0074,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,73,18267.8,2182,0.5774,0.5175,0.0,0.8504,8.8,0.9075,37,4,0,1,277.9,364.2,1,0.337,0.0749,0.9328,0.5774,0,1,0.9678,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0075,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,74,17363.2,1887,0.5722,0.4759,0.0,0.8638,14.9,0.7476,36,2,0,0,239.3,104.9,2,0.708,0.0418,0.8287,0.5722,0,0,0.9226,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0076,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,75,18760.7,2214,0.7173,0.3809,0.0,0.8041,1.0,0.5865,44,7,0,1,144.3,149.8,6,0.593,0.2582,0.7505,0.7173,0,0,0.947,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0077,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,76,15910.5,1348,0.8579,0.289,0.0,0.8874,24.2,0.7894,35,4,1,0,389.7,106.6,7,0.335,0.0679,0.8414,0.8579,0,0,0.934,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0078,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,77,17404.3,1984,0.716,0.261,0.023,0.8858,49.4,0.7123,38,1,1,1,358.3,460.3,2,0.776,0.151,0.7616,0.716,0,0,0.9419,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0079,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,78,18595.3,1961,0.6881,0.4453,0.0,0.9185,24.2,0.8467,39,2,1,0,247.6,105.3,1,0.865,0.2973,0.8758,0.6881,0,0,0.9516,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0080,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,79,16211.2,1375,0.7286,0.371,0.0,0.9055,44.5,0.6445,26,3,1,1,130.1,497.0,4,0.874,0.0036,0.7273,0.7286,0,0,0.9312,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0081,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,80,18164.8,1880,0.8306,0.3884,0.0,0.9066,20.3,0.6738,32,3,1,2,271.5,499.4,5,0.704,0.1669,0.7772,0.8306,0,0,0.9055,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0082,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,1,Miraflores,81,15312.1,1645,0.7219,0.2104,0.0676,0.8259,43.7,0.6874,40,3,1,0,231.4,304.1,4,0.657,0.1537,0.7541,0.7219,0,0,0.8974,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
